UNITID,XTUIT1,TUITION1,XFEE1,FEE1,XHRCHG1,HRCHG1,XTUIT2,TUITION2,XFEE2,FEE2,XHRCHG2,HRCHG2,XTUIT3,TUITION3,XFEE3,FEE3,XHRCHG3,HRCHG3,XTUIT5,TUITION5,XFEE5,FEE5,XHRCHG5,HRCHG5,XTUIT6,TUITION6,XFEE6,FEE6,XHRCHG6,HRCHG6,XTUIT7,TUITION7,XFEE7,FEE7,XHRCHG7,HRCHG7,XISPRO1,ISPROF1,XISPFE1,ISPFEE1,XOSPRO1,OSPROF1,XOSPFE1,OSPFEE1,XISPRO2,ISPROF2,XISPFE2,ISPFEE2,XOSPRO2,OSPROF2,XOSPFE2,OSPFEE2,XISPRO3,ISPROF3,XISPFE3,ISPFEE3,XOSPRO3,OSPROF3,XOSPFE3,OSPFEE3,XISPRO4,ISPROF4,XISPFE4,ISPFEE4,XOSPRO4,OSPROF4,XOSPFE4,OSPFEE4,XISPRO5,ISPROF5,XISPFE5,ISPFEE5,XOSPRO5,OSPROF5,XOSPFE5,OSPFEE5,XISPRO6,ISPROF6,XISPFE6,ISPFEE6,XOSPRO6,OSPROF6,XOSPFE6,OSPFEE6,XISPRO7,ISPROF7,XISPFE7,ISPFEE7,XOSPRO7,OSPROF7,XOSPFE7,OSPFEE7,XISPRO8,ISPROF8,XISPFE8,ISPFEE8,XOSPRO8,OSPROF8,XOSPFE8,OSPFEE8,XISPRO9,ISPROF9,XISPFE9,ISPFEE9,XOSPRO9,OSPROF9,XOSPFE9,OSPFEE9,XCHG1AT0,CHG1AT0,XCHG1AF0,CHG1AF0,XCHG1AY0,CHG1AY0,XCHG1AT1,CHG1AT1,XCHG1AF1,CHG1AF1,XCHG1AY1,CHG1AY1,XCHG1AT2,CHG1AT2,XCHG1AF2,CHG1AF2,XCHG1AY2,CHG1AY2,XCHG1AT3,CHG1AT3,XCHG1AF3,CHG1AF3,XCHG1AY3,CHG1AY3,CHG1TGTD,CHG1FGTD,XCHG2AT0,CHG2AT0,XCHG2AF0,CHG2AF0,XCHG2AY0,CHG2AY0,XCHG2AT1,CHG2AT1,XCHG2AF1,CHG2AF1,XCHG2AY1,CHG2AY1,XCHG2AT2,CHG2AT2,XCHG2AF2,CHG2AF2,XCHG2AY2,CHG2AY2,XCHG2AT3,CHG2AT3,XCHG2AF3,CHG2AF3,XCHG2AY3,CHG2AY3,CHG2TGTD,CHG2FGTD,XCHG3AT0,CHG3AT0,XCHG3AF0,CHG3AF0,XCHG3AY0,CHG3AY0,XCHG3AT1,CHG3AT1,XCHG3AF1,CHG3AF1,XCHG3AY1,CHG3AY1,XCHG3AT2,CHG3AT2,XCHG3AF2,CHG3AF2,XCHG3AY2,CHG3AY2,XCHG3AT3,CHG3AT3,XCHG3AF3,CHG3AF3,XCHG3AY3,CHG3AY3,CHG3TGTD,CHG3FGTD,XCHG4AY0,CHG4AY0,XCHG4AY1,CHG4AY1,XCHG4AY2,CHG4AY2,XCHG4AY3,CHG4AY3,XCHG5AY0,CHG5AY0,XCHG5AY1,CHG5AY1,XCHG5AY2,CHG5AY2,XCHG5AY3,CHG5AY3,XCHG6AY0,CHG6AY0,XCHG6AY1,CHG6AY1,XCHG6AY2,CHG6AY2,XCHG6AY3,CHG6AY3,XCHG7AY0,CHG7AY0,XCHG7AY1,CHG7AY1,XCHG7AY2,CHG7AY2,XCHG7AY3,CHG7AY3,XCHG8AY0,CHG8AY0,XCHG8AY1,CHG8AY1,XCHG8AY2,CHG8AY2,XCHG8AY3,CHG8AY3,XCHG9AY0,CHG9AY0,XCHG9AY1,CHG9AY1,XCHG9AY2,CHG9AY2,XCHG9AY3,CHG9AY3 
487311,"R",15288,"R",0,"A",.,"R",15288,"Z",0,"A",.,"R",15288,"Z",0,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",13689,"R",0,"R",13689,"R",13689,"R",0,"R",13689,"R",14547,"R",0,"R",14547,"R",15678,"R",300,"R",15978,.,.,"R",13689,"R",0,"R",13689,"R",13689,"R",0,"R",13689,"R",14547,"R",0,"R",14547,"R",15678,"R",300,"R",15978,.,.,"R",13689,"R",0,"R",13689,"R",13689,"R",0,"R",13689,"R",14547,"R",0,"R",14547,"R",15678,"R",300,"R",15978,.,.,"R",1275,"R",1275,"R",1275,"R",1275,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",13072,"R",12696,"R",13369,"R",14386,"R",5168,"R",4376,"R",4608,"R",7496,"R",4888,"R",4904,"R",5164,"R",5208
487320,"R",7192,"R",0,"R",251,"R",7192,"R",0,"R",251,"R",11842,"R",0,"R",404,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",6169,"R",0,"R",6169,"R",6950,"R",0,"R",6950,"R",6969,"R",0,"R",6969,"R",7192,"R",0,"R",7192,.,.,"R",6169,"R",0,"R",6169,"R",6950,"R",0,"R",6950,"R",6969,"R",0,"R",6969,"R",7192,"R",0,"R",7192,.,.,"R",10486,"R",0,"R",10486,"R",11369,"R",0,"R",11369,"R",11435,"R",0,"R",11435,"R",11842,"R",0,"R",11842,.,.,"R",1840,"R",1929,"R",2022,"R",1464,"R",8658,"R",9072,"R",9513,"R",9435,"R",4882,"R",5115,"R",5364,"R",5344,"R",11022,"R",11550,"R",12111,"R",12800,"R",5556,"R",5823,"R",6105,"R",5880,"R",2823,"R",2958,"R",3102,"R",4416
487375,"R",21146,"R",1280,"R",793,"R",21146,"R",1280,"R",793,"R",21146,"R",1280,"R",793,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",18880,"R",1290,"R",20170,"R",19546,"R",1280,"R",20826,"R",20373,"R",1280,"R",21653,"R",21146,"R",1280,"R",22426,.,.,"R",18880,"R",1290,"R",20170,"R",19546,"R",1280,"R",20826,"R",20373,"R",1280,"R",21653,"R",21146,"R",1280,"R",22426,.,.,"R",18880,"R",1290,"R",20170,"R",19546,"R",1280,"R",20826,"R",20373,"R",1280,"R",21653,"R",21146,"R",1280,"R",22426,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",9429,"R",10339,"R",10798,"R",11844,"R",8804,"R",8807,"R",9575,"R",10503,"R",5833,"R",5900,"R",6414,"R",7037
487524,"R",21204,"R",990,"R",684,"R",21204,"R",990,"R",684,"R",21204,"R",990,"R",684,"R",18542,"R",990,"R",687,"R",18542,"R",990,"R",687,"R",18542,"R",990,"R",687,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"R",34800,"R",1260,"R",34800,"R",1260,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"R",18972,"R",800,"R",19772,"R",19530,"R",900,"R",20430,"R",20150,"R",940,"R",21090,"R",21204,"R",990,"R",22194,.,.,"R",18972,"R",800,"R",19772,"R",19530,"R",900,"R",20430,"R",20150,"R",940,"R",21090,"R",21204,"R",990,"R",22194,.,.,"R",18972,"R",800,"R",19772,"R",19530,"R",900,"R",20430,"R",20150,"R",940,"R",21090,"R",21204,"R",990,"R",22194,.,.,"R",1150,"R",1150,"R",1150,"R",1150,"R",10632,"R",11006,"R",11391,"R",11964,"R",2000,"R",2000,"R",1750,"R",1800,"R",9900,"R",11000,"R",11550,"R",11000,"R",2400,"R",2400,"R",2520,"R",2450,"R",2400,"R",2400,"R",2520,"R",2450
487603,"R",14652,"R",0,"R",488,"R",14652,"Z",0,"R",488,"R",14652,"Z",0,"R",488,"R",16450,"R",100,"R",691,"R",16450,"R",100,"R",691,"R",16450,"R",100,"R",691,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",11970,"R",0,"R",11970,"R",11970,"R",0,"R",11970,"R",12210,"R",0,"R",12210,"R",14652,"R",0,"R",14652,.,.,"R",11970,"R",0,"R",11970,"R",11970,"R",0,"R",11970,"R",12210,"R",0,"R",12210,"R",14652,"R",0,"R",14652,.,.,"R",11970,"R",0,"R",11970,"R",11970,"R",0,"R",11970,"R",12210,"R",0,"R",12210,"R",14652,"R",0,"R",14652,.,.,"R",930,"R",930,"R",1053,"R",1128,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",13118,"R",13118,"R",17952,"R",28839,"R",4335,"R",4335,"R",5193,"R",5562,"R",4335,"R",4335,"R",5193,"R",5562
487658,"R",24600,"R",0,"A",.,"R",24600,"Z",0,"A",.,"R",24600,"Z",0,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",22750,"R",0,"R",22750,"R",22750,"R",0,"R",22750,"R",23450,"R",0,"R",23450,"R",24600,"R",0,"R",24600,0,.,"R",22750,"R",0,"R",22750,"R",22750,"R",0,"R",22750,"R",23450,"R",0,"R",23450,"R",24600,"R",0,"R",24600,0,.,"R",22750,"R",0,"R",22750,"R",22750,"R",0,"R",22750,"R",23450,"R",0,"R",23450,"R",24600,"R",0,"R",24600,0,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",7344,"R",9108,"R",9108,"R",9108,"R",3870,"R",4763,"R",4763,"R",4763,"R",3870,"R",4763,"R",4763,"R",4763
487746,"R",9070,"R",550,"R",378,"R",9070,"R",550,"R",378,"R",9070,"R",550,"R",378,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",8250,"R",500,"R",8750,"R",8250,"R",500,"R",8750,"R",8250,"R",500,"R",8750,"R",9070,"R",550,"R",9620,.,.,"R",8250,"R",500,"R",8750,"R",8250,"R",500,"R",8750,"R",8250,"R",500,"R",8750,"R",9070,"R",550,"R",9620,.,.,"R",8250,"R",500,"R",8750,"R",8250,"R",500,"R",8750,"R",8250,"R",500,"R",8750,"R",9070,"R",550,"R",9620,.,.,"R",200,"R",200,"R",200,"R",300,"R",6250,"R",6250,"R",6250,"R",6880,"R",3800,"R",3800,"R",3800,"R",6000,"R",14986,"R",15250,"R",16590,"R",16730,"R",3800,"R",3800,"R",3800,"R",8000,"R",5600,"R",5600,"R",5600,"R",9800
487861,"R",17744,"R",7986,"R",385,"R",17744,"R",7986,"R",385,"R",17744,"R",7986,"R",385,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",24720,"R",5595,"R",30315,"R",18730,"R",5396,"R",24126,"R",26277,"R",7986,"R",34263,"R",19518,"R",7986,"R",27504,.,.,"R",24720,"R",5595,"R",30315,"R",18730,"R",5396,"R",24126,"R",26277,"R",7986,"R",34263,"R",19518,"R",7986,"R",27504,.,.,"R",24720,"R",5595,"R",30315,"R",18730,"R",5396,"R",24126,"R",26277,"R",7986,"R",34263,"R",19518,"R",7986,"R",27504,.,.,"R",1599,"R",1199,"R",2178,"R",2178,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",12500,"R",13000,"R",18000,"R",18000,"R",10500,"R",10500,"R",16000,"R",16000,"R",1200,"R",1200,"R",1200,"R",1200
487995,"R",11100,"R",380,"R",185,"R",11100,"R",380,"R",185,"R",11100,"R",380,"R",185,"R",11100,"R",380,"R",185,"R",11100,"R",380,"R",185,"R",11100,"R",380,"R",185,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
488004,"R",10000,"R",0,"R",417,"R",10000,"Z",0,"R",417,"R",10000,"Z",0,"R",417,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
488031,"R",8640,"R",480,"R",360,"R",8640,"R",480,"R",360,"R",8640,"R",480,"R",360,"R",6600,"R",240,"A",.,"R",6600,"R",240,"A",.,"R",6600,"R",240,"A",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"R",10100,"R",300,"R",10100,"R",300,"R",6000,"R",480,"R",6480,"R",6000,"R",480,"R",6480,"R",9960,"R",480,"R",10440,"R",9960,"R",480,"R",10440,.,.,"R",6000,"R",480,"R",6480,"R",6000,"R",480,"R",6480,"R",9960,"R",480,"R",10440,"R",9960,"R",480,"R",10440,.,.,"R",6000,"R",480,"R",6480,"R",6000,"R",480,"R",6480,"R",9960,"R",480,"R",10440,"R",9960,"R",480,"R",10440,.,.,"R",1080,"R",1152,"R",1152,"R",938,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",14736,"R",15336,"R",15808,"R",17272,"R",4120,"R",4232,"R",4320,"R",5504,"R",3696,"R",3800,"R",3888,"R",4640
488059,"R",21330,"R",1000,"A",.,"R",21330,"R",1000,"A",.,"R",21330,"R",1000,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",35700,"R",1150,"R",36850,"R",41475,"R",1150,"R",42625,"R",42660,"R",1036,"R",43696,"R",21330,"R",1000,"R",22330,.,.,"R",35700,"R",1150,"R",36850,"R",41475,"R",1150,"R",42625,"R",42660,"R",1036,"R",43696,"R",21330,"R",1000,"R",22330,.,.,"R",35700,"R",1150,"R",36850,"R",41475,"R",1150,"R",42625,"R",42660,"R",1036,"R",43696,"R",21330,"R",1000,"R",22330,.,.,"R",1351,"R",1351,"R",1750,"R",1000,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",16212,"R",17842,"R",17842,"R",17842,"R",7608,"R",8378,"R",8378,"R",8908,"R",15708,"R",17286,"R",17286,"R",17286
488077,"R",10880,"R",1400,"R",340,"R",10880,"R",1400,"R",340,"R",10880,"R",1400,"R",340,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",8850,"R",1190,"R",10040,"R",9150,"R",1190,"R",10340,"R",9900,"R",1400,"R",11300,"R",10880,"R",1400,"R",12280,0,0,"R",8850,"R",1190,"R",10040,"R",9150,"R",1190,"R",10340,"R",9900,"R",1400,"R",11300,"R",10880,"R",1400,"R",12280,0,0,"R",8850,"R",1190,"R",10040,"R",9150,"R",1190,"R",10340,"R",9900,"R",1400,"R",11300,"R",10880,"R",1400,"R",12280,0,0,"R",0,"R",0,"R",0,"R",0,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",10088,"R",10640,"R",12152,"R",13328,"R",1032,"R",704,"R",752,"R",824,"R",8192,"R",8648,"R",9984,"R",10944
488305,"R",9178,"R",500,"R",384,"R",9178,"R",500,"R",384,"R",9178,"R",500,"R",384,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",9480,"R",500,"R",9980,"R",9480,"R",500,"R",9980,"R",9480,"R",500,"R",9980,"R",9980,"R",500,"R",10480,.,.,"R",9480,"R",500,"R",9980,"R",9480,"R",500,"R",9980,"R",9480,"R",500,"R",9980,"R",9980,"R",500,"R",10480,.,.,"R",9480,"R",500,"R",9980,"R",9480,"R",500,"R",9980,"R",9480,"R",500,"R",9980,"R",9980,"R",500,"R",10480,.,.,"R",600,"R",1250,"R",1350,"R",700,"R",6900,"R",6900,"R",7400,"R",7400,"R",850,"R",850,"R",850,"R",1050,"R",7000,"R",7000,"R",12000,"R",12000,"R",1080,"R",1080,"R",1050,"R",1050,"R",1080,"R",1080,"R",1080,"R",1050
488314,"R",11760,"R",250,"A",.,"R",11760,"R",250,"A",.,"R",11760,"R",250,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",12100,"R",250,"R",12350,"R",12100,"R",250,"R",12350,"R",11760,"R",250,"R",12010,"R",11760,"R",250,"R",12010,.,.,"R",12100,"R",250,"R",12350,"R",12100,"R",250,"R",12350,"R",11760,"R",250,"R",12010,"R",11760,"R",250,"R",12010,.,.,"R",12100,"R",250,"R",12350,"R",12100,"R",250,"R",12350,"R",11760,"R",250,"R",12010,"R",11760,"R",250,"R",12010,.,.,"R",200,"R",200,"R",200,"R",300,"R",2950,"R",2950,"R",2800,"R",2800,"R",3800,"R",3800,"R",3800,"R",6000,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
488350,"R",9720,"R",0,"A",.,"R",9720,"Z",0,"A",.,"R",9720,"Z",0,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",8800,"R",0,"R",8800,"R",9510,"R",0,"R",9510,"R",9720,"R",0,"R",9720,"R",9720,"R",0,"R",9720,.,.,"R",8800,"R",0,"R",8800,"R",9510,"R",0,"R",9510,"R",9720,"R",0,"R",9720,"R",9720,"R",0,"R",9720,.,.,"R",8800,"R",0,"R",8800,"R",9510,"R",0,"R",9510,"R",9720,"R",0,"R",9720,"R",9720,"R",0,"R",9720,.,.,"R",200,"R",200,"R",200,"R",300,"R",2100,"R",2100,"R",2100,"R",2800,"R",3800,"R",3800,"R",3800,"R",6000,"R",14986,"R",15250,"R",16590,"R",17100,"R",3800,"R",3800,"R",3800,"R",8000,"R",5600,"R",5600,"R",5600,"R",9800
488387,"R",6000,"R",0,"R",250,"R",6000,"Z",0,"R",250,"R",6000,"Z",0,"R",250,"R",13200,"R",625,"R",550,"R",13200,"R",625,"R",550,"R",13200,"R",625,"R",550,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
488448,"R",33000,"R",0,"R",495,"R",33000,"Z",0,"R",495,"R",33000,"Z",0,"R",495,"R",34000,"R",0,"A",.,"R",34000,"Z",0,"A",.,"R",34000,"Z",0,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",30240,"R",0,"R",30240,"R",30240,"R",0,"R",30240,"R",33000,"R",0,"R",33000,"R",33000,"R",0,"R",33000,.,.,"R",30240,"R",0,"R",30240,"R",30240,"R",0,"R",30240,"R",33000,"R",0,"R",33000,"R",33000,"R",0,"R",33000,.,.,"R",30240,"R",0,"R",30240,"R",30240,"R",0,"R",30240,"R",33000,"R",0,"R",33000,"R",33000,"R",0,"R",33000,.,.,"R",600,"R",740,"R",740,"R",740,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",14976,"R",15018,"R",15018,"R",17868,"R",3460,"R",3744,"R",3744,"R",3888,"R",3460,"R",3744,"R",3744,"R",3888
488527,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",10000,"R",0,"A",.,"R",10000,"Z",0,"A",.,"R",10000,"Z",0,"A",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"R",55000,"R",2550,"R",55000,"R",2550,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
